,original_title,title,id,genre_ids,release_date,popularity,vote_average,vote_count,original_language,adult
1029,UHF,UHF,11959,[35],1989-07-21,27.677,6.7,336,en,False
1030,Air,Air,964980,"[18, 36]",2023-04-05,17.999,7.348,1860,en,False
1031,The Zookeeper's Wife,The Zookeeper's Wife,289222,"[18, 36, 10752]",2017-03-24,27.65,7.3,1487,en,False
1032,Black Water,Black Water,454615,"[28, 53]",2018-05-18,24.717,5.6,242,en,False
1033,Palmeras en la nieve,Palm Trees in the Snow,274109,"[18, 36, 10749]",2015-12-25,27.622,7.4,524,es,False
1034,Nosferatu - Phantom der Nacht,Nosferatu the Vampyre,6404,"[18, 27]",1979-01-17,27.583,7.304,822,de,False
1035,The Place Beyond the Pines,The Place Beyond the Pines,97367,"[18, 80]",2013-03-20,17.707,6.97,4777,en,False
1036,Flashback,Flashback,522406,[53],2020-10-08,27.528,6.111,284,en,False
1037,次元大介,Jigen Daisuke,1157049,"[28, 80, 18]",2023-10-12,21.309,6.773,77,ja,False
1038,Universal Soldier: Regeneration,Universal Soldier: Regeneration,28510,"[12, 28, 878, 53]",2009-10-01,27.439,5.618,450,en,False
1039,Robert the Bruce,Robert the Bruce,532812,"[18, 36]",2019-06-28,27.436,5.3,104,en,False
1040,Frida,Frida,1214523,[99],2024-03-08,27.392,6.722,27,en,False
1041,An Eye for an Eye,An Eye for an Eye,42566,"[12, 28, 80]",1981-08-14,27.37,5.2,104,en,False
1042,Marie Curie,Marie Curie,412204,"[18, 36]",2016-12-01,11.725,5.1,94,fr,False
1043,Beautiful Boy,Beautiful Boy,451915,[18],2018-10-12,25.437,7.56,2468,en,False
1044,Ne le dis à personne,Tell No One,10795,"[18, 53, 80, 9648]",2006-11-01,27.321,7.25,1371,fr,False
1045,My Bodyguard,My Bodyguard,21873,"[35, 18, 10751]",1980-07-11,24.175,6.3,111,en,False
1046,ब्रदर्स,Brothers,330037,"[28, 18]",2015-08-14,11.69,6.4,82,hi,False
1047,Aurora Teagarden Mysteries: An Inheritance to Die For,Aurora Teagarden Mysteries: An Inheritance to Die For,590121,"[9648, 10770]",2019-08-11,11.687,7.1,51,en,False
1048,Bermuda Tentacles,Bermuda Tentacles,260372,[878],2014-04-04,11.666,4.0,73,en,False
1049,Fatum,Fatum,1053587,"[80, 53, 18]",2023-04-12,25.616,6.3,89,es,False
1050,Dallas Buyers Club,Dallas Buyers Club,152532,"[18, 36]",2013-11-01,19.414,7.9,8384,en,False
1051,The Third Man,The Third Man,1092,"[53, 9648]",1949-08-31,27.149,7.924,1831,en,False
1052,To Your Last Death,To Your Last Death,366171,"[16, 27]",2019-11-30,27.143,5.8,51,en,False
1053,ஜெயிலர்,Jailer,937020,"[28, 80, 53, 35, 12]",2023-08-10,14.322,6.7,79,ta,False
1054,Æon Flux,Æon Flux,8202,"[878, 28, 53]",2005-11-30,18.157,5.6,2191,en,False
1055,The Fabelmans,The Fabelmans,804095,[18],2022-11-11,21.179,7.63,2258,en,False
1056,Battle for Pandora,Battle for Pandora,1056569,"[878, 27, 28]",2022-12-02,19.344,3.1,9,en,False
1057,El Alamein - La linea del fuoco,El Alamein,26495,"[28, 18]",2002-11-08,11.596,6.5,94,it,False
1058,Jexi,Jexi,620725,[35],2019-10-10,27.052,6.8,1173,en,False
1059,L'uomo del labirinto,Into the Labyrinth,602545,"[53, 9648]",2019-10-30,25.405,6.348,499,it,False
1060,Loving Vincent,Loving Vincent,339877,"[16, 18, 9648, 36]",2017-06-22,27.013,8.0,2425,en,False
1061,Nocturna,Nocturna,26700,"[16, 10751]",2007-09-06,11.573,7.1,85,en,False
1062,Paisà,Paisan,8429,"[18, 10752]",1946-12-10,11.554,7.6,306,it,False
1063,The Silence of the Lambs,The Silence of the Lambs,274,"[80, 18, 53]",1991-02-14,26.958,8.348,16147,en,False
1064,The Thomas Crown Affair,The Thomas Crown Affair,913,"[18, 80, 10749]",1999-08-06,26.944,6.7,1148,en,False
1065,The Canal,The Canal,265010,"[27, 9648, 53]",2014-10-10,11.533,5.7,409,en,False
1066,La monja,The Nun,42968,"[27, 9648]",2005-11-03,26.907,5.6,253,es,False
1067,The Good Thief,The Good Thief,6016,"[80, 18, 53]",2003-04-02,19.131,6.1,124,en,False
1068,Robots,Robots,723347,"[35, 878, 10749, 14]",2023-04-26,26.87,5.6,200,en,False
1069,"Ich seh, Ich seh",Goodnight Mommy,284303,"[27, 9648, 53]",2014-10-07,23.38,6.7,1547,de,False
1070,Stargate: The Ark of Truth,Stargate: The Ark of Truth,13001,"[28, 12, 878]",2008-03-11,18.375,7.1,483,en,False
1071,Sagebrush Trail,Sagebrush Trail,23590,[37],1933-12-15,26.803,5.2,37,en,False
1072,Five Blind Dates,Five Blind Dates,1231953,"[35, 10749]",2024-02-12,25.071,5.5,79,en,False
1073,Small Soldiers,Small Soldiers,11551,"[35, 12, 14, 878, 28]",1998-07-10,13.868,6.523,2093,en,False
1074,The Report,The Report,524348,[18],2019-09-12,26.748,7.0,1010,en,False
1075,The Lair,The Lair,760204,"[27, 28]",2022-10-28,22.14,5.7,238,en,False
1076,Escape Plan: The Extractors,Escape Plan: The Extractors,480042,"[28, 80, 53]",2019-06-20,22.133,5.4,831,en,False
1077,The Last Stand,The Last Stand,76640,"[28, 80, 53]",2013-01-12,26.674,6.1,2751,en,False
1078,Dark Crimes,Dark Crimes,340674,"[18, 53]",2016-10-12,26.617,4.6,426,en,False
1079,Song of the Sea,Song of the Sea,110416,"[10751, 16, 14]",2014-06-23,17.854,8.0,1407,en,False
1080,Bring It On,Bring It On,1588,[35],2000-08-25,20.325,6.2,1675,en,False
1081,バケモノの子,The Boy and the Beast,315465,"[28, 12, 16, 18, 10751, 14]",2015-07-11,18.103,8.0,1452,ja,False
1082,Babysitting,Babysitting,262551,[35],2014-04-16,11.596,6.8,1900,fr,False
1083,The Doorman,The Doorman,737568,"[28, 53]",2020-10-01,26.52,5.8,407,en,False
1084,Hard Night Falling,Hard Night Falling,605368,"[53, 28]",2019-12-10,19.816,5.6,49,en,False
1085,Das indische Grabmal,The Indian Tomb,70555,"[12, 18, 10749]",1959-03-05,26.432,6.0,100,de,False
1086,The Lie,The Lie,539649,"[27, 9648, 53]",2018-09-13,16.339,6.3,712,en,False
1087,Quick,The Perfect Patient,606146,"[80, 18, 53]",2019-09-20,26.363,6.4,101,sv,False
1088,Música,Música,968441,"[10749, 35, 10402]",2024-03-13,18.165,6.5,107,en,False
1089,Can You Keep a Secret?,Can You Keep a Secret?,537739,"[10749, 35]",2019-09-13,26.351,6.441,895,en,False
1090,47 Meters Down: Uncaged,47 Meters Down: Uncaged,480105,[27],2019-08-15,14.832,5.69,1393,en,False
1091,Upurga,River of Fear,888001,"[53, 9648, 27]",2022-04-21,26.333,5.7,53,lv,False
1092,Heidi,Heidi,365045,"[12, 10751, 18]",2015-12-10,19.324,7.159,386,de,False
1093,สาวลับใช้,The Maid,709717,"[27, 53, 9648, 18]",2020-07-13,22.186,5.9,37,th,False
1094,미션 파서블,Mission: Possible,629028,"[35, 28, 53]",2021-02-17,23.326,7.5,166,ko,False
1095,Dark Waters,Dark Waters,552178,"[18, 53]",2019-11-22,22.071,7.54,2143,en,False
1096,Agent Cody Banks,Agent Cody Banks,10923,"[28, 12, 35, 10751]",2003-03-14,26.062,5.503,1069,en,False
1097,Pig,Pig,635731,"[18, 53]",2021-07-16,16.576,6.7,1376,en,False
1098,Kinjite: Forbidden Subjects,Kinjite: Forbidden Subjects,59201,"[28, 18, 53]",1989-02-03,11.225,5.5,81,en,False
1099,Мальчик-дельфин,Dolphin Boy,947938,"[16, 12, 14, 35]",2022-04-07,19.984,6.5,72,ru,False
1100,Mommy Would Never Hurt You,Mommy Would Never Hurt You,591889,"[53, 10770]",2019-03-29,11.208,7.4,51,en,False
1101,Perdiendo el norte,Off Course,264729,"[10749, 35]",2015-03-03,11.204,6.3,329,es,False
1102,The Rolling Stones: Sweet Summer Sun - Hyde Park Live,The Rolling Stones: Sweet Summer Sun - Hyde Park Live,235222,"[10402, 99]",2013-11-04,26.123,7.6,17,en,False
1103,Il grande duello,The Grand Duel,61594,[37],1972-12-29,26.116,6.0,93,it,False
1104,1990: I guerrieri del Bronx,1990: The Bronx Warriors,61755,"[28, 878, 53]",1982-08-22,26.111,5.1,103,it,False
1105,47 Meters Down,47 Meters Down,403119,[27],2017-05-25,19.553,5.799,2701,en,False
1106,Beyond the Reach,Beyond the Reach,284289,[53],2014-09-06,21.418,5.9,353,en,False
1107,Fist Fight,Fist Fight,345922,[35],2017-02-16,26.068,6.1,1224,en,False
1108,Match Point,Match Point,116,"[18, 53, 80, 10749]",2005-10-26,19.037,7.358,4013,en,False
1109,Adam's Rib,Adam's Rib,25431,"[35, 18, 10749]",1949-11-18,25.995,7.1,299,en,False
1110,Nicky Larson et le parfum de Cupidon,City Hunter,469274,"[28, 35, 12]",2019-02-06,11.791,6.5,780,fr,False
1111,Stigmata,Stigmata,10307,"[27, 53, 14]",1999-09-02,13.282,6.3,1079,en,False
1112,Taekwondo,Taekwondo,413666,"[18, 10749, 35]",2016-08-18,11.122,7.0,82,es,False
1113,Stargate: Continuum,Stargate: Continuum,12914,"[28, 12, 878]",2008-07-29,15.282,7.1,502,en,False
1114,The Stranger,The Stranger,20246,"[53, 80]",1946-07-02,25.897,7.2,568,en,False
1115,Samson,Samson,474392,"[28, 18, 12]",2018-02-16,18.531,5.8,228,en,False
1116,Acts of Violence,Acts of Violence,479040,"[28, 80, 53]",2018-01-12,13.031,5.618,403,en,False
1117,Aurora Teagarden Mysteries: A Game of Cat and Mouse,Aurora Teagarden Mysteries: A Game of Cat and Mouse,590118,"[9648, 10770, 80]",2019-08-04,11.09,7.5,54,en,False
1118,Being the Ricardos,Being the Ricardos,517088,"[18, 36]",2021-12-10,25.876,6.5,619,en,False
1119,Lovelace,Lovelace,77805,[18],2013-08-08,14.525,6.0,679,en,False
1120,"Captain Newman, M.D.","Captain Newman, M.D.",33728,"[35, 18, 10752]",1963-12-25,11.081,6.6,27,en,False
1121,L'Immortel,22 Bullets,37645,"[18, 80, 53]",2010-03-23,25.851,6.7,1190,fr,False
1122,[REC]²,[REC]²,10664,"[53, 27]",2009-09-15,25.805,6.6,1958,es,False
1123,The Thomas Crown Affair,The Thomas Crown Affair,912,"[80, 10749]",1968-06-26,18.407,6.8,481,en,False
1124,Private Property,Private Property,860860,"[18, 53]",2022-05-13,25.766,5.0,37,en,False
1125,Les yeux jaunes des crocodiles,The Yellow Eyes of Crocodiles,260312,[18],2014-04-09,11.02,5.9,164,fr,False
1126,The Guernsey Literary & Potato Peel Pie Society,The Guernsey Literary & Potato Peel Pie Society,451480,"[10749, 18, 36]",2018-04-19,25.703,7.4,1303,en,False
1127,The Long Walk Home,The Long Walk Home,51763,"[18, 36]",1990-12-21,25.694,7.5,128,en,False
1128,Esteros,Esteros,418718,"[18, 10749]",2016-05-27,11.006,6.6,113,es,False
1129,The Boss Baby,The Boss Baby,295693,"[16, 35, 10751]",2017-03-23,21.302,6.4,7026,en,False
1130,Gardens of the Night,Gardens of the Night,16867,"[80, 18]",2008-11-21,10.999,6.2,71,en,False
1131,Blood Money,Blood Money,422821,"[53, 18]",2017-10-14,17.266,5.1,92,en,False
1132,Penguin Bloom,Penguin Bloom,618416,[18],2021-01-21,25.651,6.9,298,en,False
1133,Épouse-moi mon pote,"Marry Me, Dude",432613,[35],2017-10-25,25.651,6.3,962,fr,False
1134,Astérix et la Surprise de César,Asterix vs. Caesar,8868,"[35, 16, 10751, 12]",1985-03-06,25.647,6.5,575,fr,False
1135,Un flic,A Cop,42741,"[80, 53]",1972-10-01,25.641,6.6,244,fr,False
1136,Pilgrimage,Pilgrimage,340442,"[28, 12, 18]",2017-04-23,25.617,5.9,272,en,False
1137,Honest Thief,Honest Thief,553604,"[53, 28, 80]",2020-09-03,22.255,6.5,1706,en,False
1138,Goodnight Mommy,Goodnight Mommy,814800,"[27, 53, 9648]",2022-09-16,17.766,6.271,442,en,False
1139,Santa Sangre,Santa Sangre,19236,"[18, 53, 27]",1989-11-24,25.563,7.087,423,es,False
1140,The Prodigy,The Prodigy,532671,"[27, 53]",2019-02-06,19.746,6.2,958,en,False
1141,Queenpins,Queenpins,628914,"[35, 80]",2021-08-26,25.551,6.5,417,en,False
1142,Sharknado 5: Global Swarming,Sharknado 5: Global Swarming,438970,"[878, 28, 35, 10770, 27]",2017-08-06,25.535,4.7,320,en,False
1143,10 jours sans maman,10 Days with Dad,605735,"[10751, 35]",2020-02-19,21.244,6.0,293,fr,False
1144,Trauma,Trauma,469722,"[27, 53, 18]",2017-12-25,14.74,5.661,109,es,False
1145,Brief Encounter,Brief Encounter,851,"[18, 10749]",1945-11-24,22.984,7.676,610,en,False
1146,You Were Never Really Here,You Were Never Really Here,398181,"[80, 18, 53]",2017-11-08,18.736,6.6,2737,en,False
1147,デジモンアドベンチャー02 THE BEGINNING,Digimon Adventure 02: The Beginning,872976,"[16, 12, 14]",2023-04-01,25.442,7.1,28,ja,False
1148,Before Midnight,Before Midnight,132344,"[10749, 18]",2013-04-05,13.975,7.515,2353,en,False
1149,Medellin,Medellin,961718,"[28, 35]",2023-06-01,13.259,5.641,198,fr,False
1150,The Lawnmower Man,The Lawnmower Man,10163,"[878, 27]",1992-03-05,25.39,5.6,728,en,False
1151,Burnt,Burnt,295964,[18],2015-10-02,25.389,6.5,3317,en,False
1152,Invisible Ghost,Invisible Ghost,23014,"[27, 80, 53]",1941-04-25,25.385,5.2,47,en,False
1153,France,France,602334,"[35, 18]",2021-08-25,17.735,5.3,191,fr,False
1154,Die Wolf-Gäng,The Magic Kids: Three Unlikely Heroes,594436,"[12, 10751, 14]",2020-01-23,10.865,5.8,31,de,False
1155,Get the Gringo,Get the Gringo,80389,"[28, 53, 80, 18]",2012-03-15,17.465,6.6,1616,en,False
1156,Force of Nature,Force of Nature,619592,"[28, 12, 80, 53]",2020-07-02,25.276,5.2,509,en,False
1157,American Night,American Night,695080,"[28, 53, 80]",2021-10-01,25.204,4.114,44,en,False
1158,Foxcatcher,Foxcatcher,87492,"[18, 53]",2014-11-14,25.194,6.657,2259,en,False
1159,Suspiria,Suspiria,361292,"[27, 9648, 18]",2018-10-26,25.178,6.9,2474,en,False
1160,도둑들,The Thieves,124157,"[28, 80]",2012-07-25,20.699,6.7,282,ko,False
1161,Criminal,Criminal,302156,"[28, 80, 878]",2016-04-07,14.201,6.2,1716,en,False
1162,La polizia chiede aiuto,What Have They Done to Your Daughters?,69578,"[80, 53, 9648, 27]",1974-08-10,25.155,7.1,77,it,False
1163,The Rental,The Rental,587496,"[27, 9648, 53]",2020-07-23,14.452,5.5,878,en,False
1164,La caída,DIVE,1037603,[18],2022-10-24,10.746,7.4,66,es,False
1165,범죄와의 전쟁,Nameless Gangster,89501,"[80, 53]",2012-02-02,25.038,6.9,170,ko,False
1166,Den skyldige,The Guilty,486947,"[53, 18, 80]",2018-02-22,22.938,7.3,1649,da,False
1167,Serenity,Serenity,452832,"[53, 9648, 18]",2019-01-24,20.684,5.4,1504,en,False
1168,God's Not Dead: A Light in Darkness,God's Not Dead: A Light in Darkness,454286,[18],2018-03-30,24.928,6.6,212,en,False
1169,One True Loves,One True Loves,846961,"[10749, 35, 18]",2023-04-07,12.004,6.4,85,en,False
1170,Hard Kill,Hard Kill,724989,"[28, 12, 53]",2020-09-04,24.882,4.968,634,en,False
1171,Parallel,Parallel,426793,"[878, 14, 27]",2018-04-10,24.835,6.049,144,en,False
1172,Earthtastrophe,Earthtastrophe,419261,"[878, 10770]",2016-03-05,10.643,4.6,42,en,False
1173,The Silent Partner,The Silent Partner,25338,"[18, 53]",1978-09-07,24.833,7.1,133,en,False
1174,Spring Breakers,Spring Breakers,122081,"[18, 80]",2013-03-06,20.161,5.229,3784,en,False
1175,La dea fortuna,The Goddess of Fortune,606952,[18],2019-12-19,24.8,7.122,491,it,False
1176,The Boondock Saints,The Boondock Saints,8374,"[28, 53, 80]",1999-01-22,21.908,7.3,2366,en,False
1177,The Good Neighbor,The Good Neighbor,893086,"[53, 18]",2022-06-17,24.788,6.6,141,en,False
1178,ヱヴァンゲリヲン新劇場版:Q,Evangelion: 3.0 You Can (Not) Redo,75629,"[16, 878, 28, 18]",2012-11-17,20.658,7.2,808,ja,False
1179,車手,Motorway,117506,"[28, 80]",2012-06-21,16.896,6.2,83,cn,False
1180,"Yo, 'El Vaquilla'","I, 'The Heifer'",189312,"[80, 18]",1985-11-08,17.862,5.6,32,es,False
1181,The Rage: Carrie 2,The Rage: Carrie 2,7341,"[27, 53, 878]",1999-03-12,24.737,5.619,394,en,False
1182,"Liza, a rókatündér","Liza, the Fox-Fairy",326333,"[35, 14, 10749]",2015-02-19,10.592,7.4,86,hu,False
1183,An American Werewolf in Paris,An American Werewolf in Paris,9406,"[27, 35, 14]",1997-05-29,16.899,6.0,666,en,False
1184,Tinker Tailor Soldier Spy,Tinker Tailor Soldier Spy,49517,"[18, 53, 9648]",2011-09-16,24.706,6.6,2587,en,False
1185,寶貝計劃,Robin-B-Hood,25676,"[18, 28, 35]",2006-09-28,15.648,7.0,584,cn,False
1186,Ride,Ride,330115,"[18, 35, 10749]",2014-11-08,10.583,5.7,133,en,False
1187,Last Moment of Clarity,Last Moment of Clarity,567608,"[18, 9648, 53]",2020-05-19,14.406,5.217,129,en,False
1188,Dear Dictator,Dear Dictator,418667,[35],2018-03-16,10.555,5.523,152,en,False
1189,L'Odyssée,The Odyssey,332794,"[12, 18]",2016-10-12,10.555,6.7,412,fr,False
1190,En los márgenes,On the Fringe,714339,[18],2022-10-07,22.091,6.7,81,es,False
1191,Les 12 travaux d'Astérix,The Twelve Tasks of Asterix,9385,"[10751, 16, 35, 12]",1976-06-26,13.135,7.3,1214,fr,False
1192,銀魂,Gintama,432985,"[28, 35, 878]",2017-07-14,24.538,6.8,119,ja,False
1193,The Employer,The Employer,191094,[53],2013-06-07,14.711,4.2,36,en,False
1194,The Company You Keep,The Company You Keep,87496,"[18, 53]",2012-12-20,24.479,6.2,687,en,False
1195,Robinson Crusoe,Robinson Crusoe,368940,"[16, 12, 35, 10751]",2016-02-04,20.128,5.795,325,de,False
1196,Pride and Prejudice,Pride and Prejudice,43818,"[18, 10749]",1940-07-26,24.459,6.9,139,en,False
1197,나쁜 녀석들: 더 무비,The Bad Guys: The Movie,585831,"[28, 80]",2019-09-11,15.378,6.9,125,ko,False
1198,The Debt Collector,The Debt Collector,513691,"[28, 35]",2018-06-05,16.125,5.8,204,en,False
1199,Space Warriors,Space Warriors,188507,"[10751, 12, 878]",2013-04-26,24.433,5.3,38,en,False
1200,Comes a Horseman,Comes a Horseman,42201,"[37, 18, 10749]",1978-10-25,14.067,6.0,65,en,False
1201,Elsa & Fred,Elsa & Fred,268171,"[18, 35, 10749]",2014-03-07,23.389,5.9,84,en,False
1202,"No Retreat, No Surrender","No Retreat, No Surrender",12721,[28],1986-05-02,17.864,6.2,544,en,False
1203,Fortress,Fortress,826749,"[28, 53, 80]",2021-12-17,19.381,5.8,332,en,False
1204,Mia et le lion blanc,Mia and the White Lion,498248,"[12, 10751, 18]",2018-08-02,24.375,7.3,852,fr,False
1205,"Ieri, oggi, domani","Yesterday, Today and Tomorrow",42801,"[35, 10749]",1963-12-21,24.364,7.5,416,it,False
1206,Tout le monde debout,Rolling to You,458534,"[35, 10749]",2018-03-14,17.116,6.5,748,fr,False
1207,Official Secrets,Official Secrets,393624,"[53, 36, 18]",2019-08-30,14.367,7.2,941,en,False
1208,Inseparables,Inseparables,418402,"[18, 35]",2016-08-11,10.426,7.4,71,es,False
1209,All I See Is You,All I See Is You,345923,"[9648, 53, 18]",2017-08-10,24.315,5.2,566,en,False
1210,दृश्यम २,Drishyam 2,1029827,"[80, 53, 18, 9648]",2022-11-18,10.408,7.972,71,hi,False
1211,안시성,The Great Battle,535389,"[10752, 36, 28]",2018-09-19,24.261,6.8,161,ko,False
1212,The Terminators,The Terminators,26342,"[28, 27, 878]",2009-04-28,10.393,4.2,72,en,False
1213,Demonios tus ojos,Sister of Mine,432991,"[18, 53]",2017-01-31,24.22,5.2,47,es,False
1214,God's Own Country,God's Own Country,428493,"[10749, 18]",2017-08-31,24.198,7.8,884,en,False
1215,Novecento,1900,3870,"[18, 36]",1976-08-28,12.092,7.8,610,it,False
1216,Hatchet II,Hatchet II,43919,"[27, 35, 53]",2010-10-01,24.195,5.5,358,en,False
1217,Jack Hunter and the Quest for Akhenaten's Tomb,Jack Hunter and the Quest for Akhenaten's Tomb,32895,"[12, 28]",2008-12-30,10.369,6.3,39,en,False
1218,What We Did on Our Holiday,What We Did on Our Holiday,276843,[35],2014-09-26,24.147,6.7,514,en,False
1219,刺客聶隱娘,The Assassin,253450,"[18, 28, 36]",2015-08-27,24.146,6.4,495,zh,False
1220,Mean Guns,Mean Guns,26103,"[28, 80, 53]",1997-11-21,10.34,5.3,76,en,False
1221,Pet,Pet,353979,"[27, 53]",2016-09-24,24.114,5.8,647,en,False
1222,Alone in the Dark,Alone in the Dark,40952,"[27, 53]",1982-11-12,10.328,5.86,146,en,False
1223,J'irai où tu iras,I'll Go Where You Go,589985,"[35, 18]",2019-10-02,10.326,5.7,192,fr,False
1224,This Is Me…Now,This Is Me…Now,1217343,"[18, 10402]",2024-02-15,24.012,5.3,70,en,False
1225,"Yes, God, Yes","Yes, God, Yes",527660,"[18, 35]",2020-07-24,24.045,6.3,516,en,False
1226,Bridget Jones: The Edge of Reason,Bridget Jones: The Edge of Reason,9801,"[35, 10749]",2004-11-10,15.326,6.2,2747,en,False
1227,La abuela,La Abuela (The Grandmother),661791,"[18, 27]",2022-01-28,14.839,5.8,443,es,False
1228,Captive State,Captive State,429471,"[878, 28, 12, 27, 53]",2019-03-15,23.961,5.6,1143,en,False
1229,Bliss,Bliss,613911,"[878, 10749, 18]",2021-02-05,23.796,5.5,601,en,False
1230,Escape Room,Escape Room,449664,"[27, 53]",2017-06-19,23.772,4.511,706,en,False
1231,Kompromat,Kompromat,852427,"[53, 18]",2022-09-07,23.761,6.353,231,fr,False
1232,Murder at Yellowstone City,Murder at Yellowstone City,974961,"[37, 9648]",2022-06-24,19.356,5.5,68,en,False
1233,Agatha and the Truth of Murder,Agatha and the Truth of Murder,570352,"[18, 9648]",2018-12-23,11.301,6.3,130,en,False
1234,Aleksandr's Price,Aleksandr's Price,224923,"[18, 9648, 53]",2013-09-23,17.955,4.5,22,en,False
1235,El desconocido,Retribution,351145,"[53, 18]",2015-09-21,23.72,6.7,414,es,False
1236,Stalingrad,Stalingrad,11101,"[18, 36, 10752]",1993-01-20,20.291,7.3,541,de,False
1237,Hexe Lilli - Der Drache und das magische Buch,Lilly the Witch: The Dragon and the Magic Book,30144,"[14, 10751, 35]",2009-02-12,11.619,5.3,86,de,False
1238,While We're Young,While We're Young,252512,"[35, 18]",2015-04-03,23.671,6.0,1094,en,False
1239,बवाल,Bawaal,1142127,"[18, 10749, 35, 36]",2023-07-21,15.483,6.0,22,hi,False
1240,Safe Haven,Safe Haven,112949,"[10749, 53]",2013-02-07,17.282,7.3,2292,en,False
1241,Die Häschenschule – Jagd nach dem Goldenen Ei,Rabbit School: Guardians of the Golden Egg,425218,"[16, 10751]",2017-03-16,23.597,6.0,20,de,False
1242,One Ranger,One Ranger,1093994,"[28, 53]",2023-05-05,23.596,6.3,87,en,False
1243,羅生門,Rashomon,548,"[80, 18, 9648]",1950-08-26,22.279,8.085,2182,ja,False
1244,Species: The Awakening,Species: The Awakening,15212,"[27, 878, 53]",2007-10-02,17.778,4.7,253,en,False
